clip_id,split,session,audio_path,audio_exists,video_path,video_exists,transcript_path,transcript_exists,speaker_attributes_path,speaker_attributes_exists,audio_features_path,audio_features_exists,coefficients_path,coefficients_exists,listener_attributes_path,listener_attributes_exists,listener_video_path,listener_video_exists
speaker/session7/Camera-2024-07-25-162817-162715,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-25-162817-162715.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-25-162817-162715.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-25-162817-162715.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-25-162817-162715.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-25-162817-162715.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-25-162817-162715.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-25-162817-162715.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-25-162817-162715.mp4,True
speaker/session7/Camera-2024-07-26-103222-103252,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-26-103222-103252.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-26-103222-103252.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-26-103222-103252.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-26-103222-103252.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-26-103222-103252.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-26-103222-103252.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-26-103222-103252.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-26-103222-103252.mp4,True
speaker/session7/Camera-2024-07-26-110838-110914,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-26-110838-110914.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-26-110838-110914.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-26-110838-110914.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-26-110838-110914.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-26-110838-110914.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-26-110838-110914.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-26-110838-110914.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-26-110838-110914.mp4,True
speaker/session7/Camera-2024-07-26-120608-120642,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-26-120608-120642.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-26-120608-120642.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-26-120608-120642.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-26-120608-120642.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-26-120608-120642.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-26-120608-120642.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-26-120608-120642.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-26-120608-120642.mp4,True
speaker/session7/Camera-2024-07-29-135410-135329,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-29-135410-135329.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-29-135410-135329.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-29-135410-135329.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-29-135410-135329.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-29-135410-135329.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-29-135410-135329.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-29-135410-135329.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-29-135410-135329.mp4,True
speaker/session7/Camera-2024-07-29-143941-143856,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-29-143941-143856.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-29-143941-143856.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-29-143941-143856.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-29-143941-143856.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-29-143941-143856.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-29-143941-143856.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-29-143941-143856.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-29-143941-143856.mp4,True
speaker/session7/Camera-2024-07-29-150955-150932,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-29-150955-150932.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-29-150955-150932.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-29-150955-150932.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-29-150955-150932.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-29-150955-150932.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-29-150955-150932.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-29-150955-150932.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-29-150955-150932.mp4,True
speaker/session7/Camera-2024-07-29-160525-160426,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-29-160525-160426.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-29-160525-160426.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-29-160525-160426.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-29-160525-160426.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-29-160525-160426.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-29-160525-160426.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-29-160525-160426.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-29-160525-160426.mp4,True
speaker/session7/Camera-2024-07-29-163415-163339,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-29-163415-163339.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-29-163415-163339.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-29-163415-163339.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-29-163415-163339.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-29-163415-163339.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-29-163415-163339.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-29-163415-163339.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-29-163415-163339.mp4,True
speaker/session7/Camera-2024-07-30-110806-110844,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-30-110806-110844.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-30-110806-110844.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-30-110806-110844.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-30-110806-110844.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-30-110806-110844.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-30-110806-110844.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-30-110806-110844.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-30-110806-110844.mp4,True
speaker/session7/Camera-2024-07-30-114103-114135,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-30-114103-114135.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-30-114103-114135.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-30-114103-114135.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-30-114103-114135.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-30-114103-114135.mp4,True
speaker/session7/Camera-2024-07-30-123234-123305,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-30-123234-123305.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-30-123234-123305.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-30-123234-123305.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-30-123234-123305.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-30-123234-123305.mp4,True
speaker/session7/Camera-2024-07-30-150921-151000,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-30-150921-151000.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-30-150921-151000.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-30-150921-151000.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-30-150921-151000.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-30-150921-151000.mp4,True
speaker/session7/Camera-2024-07-30-154819-154923,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-30-154819-154923.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-30-154819-154923.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-30-154819-154923.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-30-154819-154923.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-30-154819-154923.mp4,True
speaker/session7/Camera-2024-07-30-161637-161715,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-30-161637-161715.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-30-161637-161715.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-30-161637-161715.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-30-161637-161715.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-30-161637-161715.mp4,True
speaker/session7/Camera-2024-07-31-102814-102840,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-31-102814-102840.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-31-102814-102840.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-31-102814-102840.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-31-102814-102840.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-31-102814-102840.mp4,True
speaker/session7/Camera-2024-07-31-110521-110601,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-31-110521-110601.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-31-110521-110601.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-31-110521-110601.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-31-110521-110601.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-31-110521-110601.mp4,True
speaker/session7/Camera-2024-07-31-114456-114534,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-31-114456-114534.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-31-114456-114534.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-31-114456-114534.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-31-114456-114534.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-31-114456-114534.mp4,True
speaker/session7/Camera-2024-07-31-135431-135505,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-31-135431-135505.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-31-135431-135505.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-31-135431-135505.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-31-135431-135505.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-31-135431-135505.mp4,True
speaker/session7/Camera-2024-07-31-152258-152337,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-31-152258-152337.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-31-152258-152337.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-31-152258-152337.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-31-152258-152337.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-31-152258-152337.mp4,True
speaker/session7/Camera-2024-07-31-172208-172241,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-07-31-172208-172241.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-07-31-172208-172241.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-07-31-172208-172241.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-07-31-172208-172241.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-07-31-172208-172241.mp4,True
speaker/session7/Camera-2024-08-08-153226-153307,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-08-08-153226-153307.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-08-08-153226-153307.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-08-08-153226-153307.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-08-08-153226-153307.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-08-08-153226-153307.mp4,True
speaker/session7/Camera-2024-10-14-135007-134930,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-14-135007-134930.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-14-135007-134930.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-14-135007-134930.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-14-135007-134930.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-14-135007-134930.mp4,True
speaker/session7/Camera-2024-10-14-143533-143358,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-14-143533-143358.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-14-143533-143358.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-14-143533-143358.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-14-143533-143358.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-14-143533-143358.mp4,True
speaker/session7/Camera-2024-10-14-151541-151421,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-14-151541-151421.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-14-151541-151421.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-14-151541-151421.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-14-151541-151421.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-14-151541-151421.mp4,True
speaker/session7/Camera-2024-10-14-161029-160925,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-14-161029-160925.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-14-161029-160925.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-14-161029-160925.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-14-161029-160925.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-14-161029-160925.mp4,True
speaker/session7/Camera-2024-10-15-094459-094548,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-15-094459-094548.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-15-094459-094548.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-15-094459-094548.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-15-094459-094548.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-15-094459-094548.mp4,True
speaker/session7/Camera-2024-10-15-102854-102945,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-15-102854-102945.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-15-102854-102945.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-15-102854-102945.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-15-102854-102945.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-15-102854-102945.mp4,True
speaker/session7/Camera-2024-10-15-111253-111325,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-15-111253-111325.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-15-111253-111325.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-15-111253-111325.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-15-111253-111325.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-15-111253-111325.mp4,True
speaker/session7/Camera-2024-10-21-103126-103143,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-21-103126-103143.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-21-103126-103143.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-21-103126-103143.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-21-103126-103143.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-21-103126-103143.mp4,True
speaker/session7/Camera-2024-10-21-112420-112230,train,session7,/home/zhengshiyi/react/data/train/audio/speaker/session7/Camera-2024-10-21-112420-112230.wav,True,/home/zhengshiyi/react/data/train/video-face-crop/speaker/session7/Camera-2024-10-21-112420-112230.mp4,True,/home/zhengshiyi/react/data/train/text/speaker/session7/Camera-2024-10-21-112420-112230.txt,True,/home/zhengshiyi/react/data/train/facial-attributes/speaker/session7/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/audio-features/speaker/session7/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/coefficients/speaker/session7/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/facial-attributes/listener/session7/Camera-2024-10-21-112420-112230.npy,True,/home/zhengshiyi/react/data/train/video-face-crop/listener/session7/Camera-2024-10-21-112420-112230.mp4,True
